state,year,crop,crop_area_ha,production_tonnes,irrigated_area_ha,actual_rainfall_mm,normal_rainfall_mm,yield_t_ha,irrigation_fraction,cwr_m3_per_ha,water_demand_m3,drought_flag
Bihar,1988,wheat,2112000.0,3557000.0,1769000.0,1137.2875,1137.2875,1.684185606060606,0.837594696969697,5000.0,10560000000.0,0.0
Bihar,1989,rice,5327600.0,6425800.0,1871000.0,1137.2875,1137.2875,1.2061340941512126,0.3511900292814776,12000.0,63931200000.0,0.0
Bihar,1989,sugarcane,124600.0,6694100.0,28000.0,1137.2875,1137.2875,53.7247191011236,0.2247191011235955,18000.0,2242800000.0,0.0
Bihar,1989,wheat,1967000.0,3220000.0,1664000.0,1137.2875,1137.2875,1.6370106761565837,0.845958312150483,5000.0,9835000000.0,0.0
Bihar,1990,rice,5393800.0,6568000.0,1910000.0,1137.2875,1137.2875,1.2176943898550188,0.3541102747599095,12000.0,64725600000.0,0.0
Bihar,1990,sugarcane,150000.0,7810000.0,21000.0,1137.2875,1137.2875,52.06666666666667,0.14,18000.0,2700000000.0,0.0
Bihar,1990,wheat,1965000.0,3539800.0,1681000.0,1137.2875,1137.2875,1.8014249363867685,0.855470737913486,5000.0,9825000000.0,0.0
Bihar,1991,rice,5099500.0,4753200.0,1716030.0,1137.2875,1137.2875,0.932091381507991,0.3365094617119325,12000.0,61194000000.0,0.0
Bihar,1991,sugarcane,144900.0,7076600.0,20160.0,1137.2875,1137.2875,48.83781918564527,0.1391304347826087,18000.0,2608200000.0,0.0
Bihar,1991,wheat,1963300.0,3566000.0,1720390.0,1137.2875,1137.2875,1.8163296490602556,0.8762746396373453,5000.0,9816500000.0,0.0
Bihar,1992,rice,4383200.0,3569100.0,1526560.0,1137.2875,1137.2875,0.8142681146194561,0.3482752327066983,12000.0,52598400000.0,0.0
Bihar,1992,sugarcane,132900.0,6031600.0,16860.0,1137.2875,1137.2875,45.38449962377727,0.12686230248306998,18000.0,2392200000.0,0.0
Bihar,1992,wheat,1975200.0,3452200.0,1626140.0,1137.2875,1137.2875,1.7477723774807614,0.8232786553260429,5000.0,9876000000.0,0.0
Bihar,1993,rice,4717800.0,6108500.0,1605590.0,1137.2875,1137.2875,1.2947772266734494,0.34032599940650304,12000.0,56613600000.0,0.0
Bihar,1993,sugarcane,119900.0,4397900.0,15560.0,1137.2875,1137.2875,36.679733110925774,0.12977481234361968,18000.0,2158200000.0,0.0
Bihar,1993,wheat,2069900.0,4356700.0,1719340.0,1137.2875,1137.2875,2.104787670901976,0.8306391613121407,5000.0,10349500000.0,0.0
Bihar,1994,rice,4855200.0,6297900.0,1759510.0,1137.2875,1137.2875,1.2971453287197232,0.36239701763058163,12000.0,58262400000.0,0.0
Bihar,1994,sugarcane,123200.0,5663300.0,14170.0,1137.2875,1137.2875,45.96834415584416,0.11501623376623377,18000.0,2217600000.0,0.0
Bihar,1994,wheat,2071000.0,4275000.0,1637860.0,1137.2875,1137.2875,2.0642201834862384,0.7908546595847417,5000.0,10355000000.0,0.0
Bihar,1995,rice,5031100.0,6910900.0,1892630.14,1137.2875,1137.2875,1.3736359841784103,0.3761861501460913,12000.0,60373200000.0,0.0
Bihar,1995,sugarcane,124000.0,5643600.0,69353.08,1137.2875,1137.2875,45.512903225806454,0.5592990322580645,18000.0,2232000000.0,0.0
Bihar,1995,wheat,2071900.0,4180500.0,1661594.5,1137.2875,1137.2875,2.0177132100970123,0.8019665524397895,5000.0,10359500000.0,0.0
Bihar,1996,rice,5067900.000000001,7111000.0,1892630.14,1137.2875,1137.2875,1.4031452870025056,0.3734545156771048,12000.0,60814800000.00001,0.0
Bihar,1996,sugarcane,129600.0,584250.0,69353.08,1137.2875,1137.2875,4.508101851851852,0.5351317901234568,18000.0,2332800000.0,0.0
Bihar,1996,wheat,2088900.0,4560700.0,1661594.5,1137.2875,1137.2875,2.1833022164775717,0.7954399444683805,5000.0,10444500000.0,0.0
Bihar,1997,rice,5112299.999999999,7133200.0,1892630.14,1137.2875,1137.2875,1.3953015276881249,0.370211086986288,12000.0,61347599999.99999,0.0
Bihar,1997,sugarcane,108000.0,495989.99999999994,69353.08,1137.2875,1137.2875,4.592499999999999,0.6421581481481482,18000.0,1944000000.0,0.0
Bihar,1997,wheat,2074699.9999999998,4848700.0,1661594.5,1137.2875,1137.2875,2.337060779871789,0.8008842242251892,5000.0,10373499999.999998,0.0
Bihar,1998,rice,5086599.999999999,6769400.0,2092000.0,1137.2875,1137.2875,1.3308300239845872,0.41127668776786075,12000.0,61039199999.99999,0.0
Bihar,1998,sugarcane,106900.0,510110.0,41000.0,1137.2875,1137.2875,4.771842843779233,0.38353601496725914,18000.0,1924200000.0,0.0
Bihar,1998,wheat,2121300.0,4403700.0,1875000.0,1137.2875,1137.2875,2.075943996605855,0.8838919530476594,5000.0,10606500000.0,0.0
Bihar,1999,rice,5001799.999999999,7251900.000000001,2092000.0,1137.2875,1137.2875,1.449858051101604,0.4182494302051262,12000.0,60021599999.99999,0.0
Bihar,1999,sugarcane,97300.0,408850.0,33000.0,1137.2875,1137.2875,4.201952723535458,0.3391572456320658,18000.0,1751400000.0,0.0
Bihar,1999,wheat,2144500.0,4687100.0,1919000.0,1137.2875,1137.2875,2.1856376777803685,0.8948472837491257,5000.0,10722500000.0,0.0
Bihar,2000,rice,3656300.0,5442600.0,1982000.0,1137.2875,1137.2875,1.4885540026803052,0.5420780570522112,12000.0,43875600000.0,0.0
Bihar,2000,sugarcane,93500.0,398760.0,31000.0,1137.2875,1137.2875,4.264812834224599,0.3315508021390374,18000.0,1683000000.0,0.0
Bihar,2000,wheat,2067800.0000000002,4438000.0,1866000.0,1137.2875,1137.2875,2.1462423832092075,0.9024083567076119,5000.0,10339000000.000002,0.0
Bihar,2001,rice,3552299.9999999995,5202900.000000001,1930000.0,1353.9,1353.9,1.464656701292121,0.5433099681896237,12000.0,42627599999.99999,0.0
Bihar,2001,sugarcane,113400.0,521110.0,37000.0,1353.9,1353.9,4.595326278659612,0.3262786596119929,18000.0,2041200000.0,0.0
Bihar,2001,wheat,2126300.0,4391100.0,1914000.0,1353.9,1353.9,2.065136622301651,0.900155199172271,5000.0,10631500000.0,0.0
Bihar,2002,rice,3584700.0,5085500.0,1956000.0,1193.3,1193.3,1.4186682288615504,0.5456523558456775,12000.0,43016400000.0,0.0
Bihar,2002,sugarcane,107300.0,452050.0,27000.0,1193.3,1193.3,4.212954333643989,0.2516309412861137,18000.0,1931400000.0,0.0
Bihar,2002,wheat,2130900.0,4040600.0,1917000.0,1193.3,1193.3,1.8961940963911963,0.8996198789243981,5000.0,10654500000.0,0.0
Bihar,2003,rice,3578000.0,5447799.999999999,1977000.0,1454.8,1454.8,1.5225824482951367,0.5525433202906652,12000.0,42936000000.0,0.0
Bihar,2003,sugarcane,103600.0,428590.0,27000.0,1454.8,1454.8,4.136969111969112,0.2606177606177606,18000.0,1864800000.0,0.0
Bihar,2003,wheat,2076800.0000000002,3688900.0,1878000.0,1454.8,1454.8,1.7762422958397532,0.9042758089368258,5000.0,10384000000.000002,0.0
Bihar,2004,rice,3122600.0,2472200.0,1631000.0,1077.0,1077.0,0.7917120348427592,0.5223211426375456,12000.0,37471200000.0,0.0
Bihar,2004,sugarcane,104200.0,411169.99999999994,27000.0,1077.0,1077.0,3.945969289827255,0.2591170825335892,18000.0,1875600000.0,0.0
Bihar,2004,wheat,2027600.0,3263400.0,1835000.0,1077.0,1077.0,1.6094890510948905,0.9050108502663248,5000.0,10138000000.0,0.0
Bihar,2005,rice,3252399.9999999995,3495500.0,1739000.0,913.7,913.7,1.0747448038371665,0.5346820809248556,12000.0,39028799999.99999,0.0
Bihar,2005,sugarcane,101300.0,433789.99999999994,27000.0,913.7,913.7,4.282230997038499,0.2665350444225074,18000.0,1823400000.0,0.0
Bihar,2005,wheat,2003700.0,3239000.0,1826000.0,913.7,913.7,1.6165094575036183,0.9113140689724011,5000.0,10018500000.0,0.0
Bihar,2006,rice,3357100.0,4989300.0,1972865.0,1000.5,1000.5,1.486193440767329,0.587669417056388,12000.0,40285200000.0,0.0
Bihar,2006,sugarcane,129600.0,595550.0,27886.0,1000.5,1000.5,4.5952932098765435,0.21516975308641975,18000.0,2332800000.0,0.0
Bihar,2006,wheat,2049699.9999999998,3911400.0,1900711.0,1000.5,1000.5,1.908279260379568,0.9273118017270822,5000.0,10248499999.999998,0.0
Bihar,2007,rice,3572600.0000000005,4418100.0,1987365.0,1466.2,1466.2,1.2366623747410848,0.5562797402451995,12000.0,42871200000.00001,0.0
Bihar,2007,sugarcane,108600.0,385490.0,29990.0,1466.2,1466.2,3.5496316758747697,0.27615101289134436,18000.0,1954800000.0,0.0
Bihar,2007,wheat,2162500.0,4450400.0,1955023.0,1466.2,1466.2,2.0579884393063583,0.9040568786127168,5000.0,10812500000.0,0.0
Bihar,2008,rice,3496000.0,5590299.999999999,1980548.0,1306.7,1306.7,1.5990560640732263,0.5665183066361557,12000.0,41952000000.0,0.0
Bihar,2008,sugarcane,111900.0,495989.99999999994,28833.0,1306.7,1306.7,4.432439678284182,0.25766756032171584,18000.0,2014200000.0,0.0
Bihar,2008,wheat,2158300.0,4410000.0,1938483.0,1306.7,1306.7,2.043274799610805,0.898152712783209,5000.0,10791500000.0,0.0
Bihar,2009,rice,3213660.0,3599250.0,1698476.0,993.7,1230.7,1.1199846903530555,0.5285176403228717,12000.0,38563920000.0,0.0
Bihar,2009,sugarcane,115900.0,503260.00000000006,12518.0,993.7,1230.7,4.342191544434858,0.10800690250215703,18000.0,2086200000.0,0.0
Bihar,2009,wheat,2193330.0,4570800.0,1951111.0,993.7,1230.7,2.0839545348853115,0.8895656376377472,5000.0,10966650000.0,0.0
Bihar,2010,rice,2832460.0,3102100.0000000005,1582754.0,941.9,1213.6,1.095196401714411,0.5587912980236261,12000.0,33989520000.0,0.0
Bihar,2010,sugarcane,248000.0,1276360.0000000002,85855.0,941.9,1213.6,5.146612903225807,0.34618951612903226,18000.0,4464000000.0,0.0
Bihar,2010,wheat,2103500.0,4097618.0000000005,1957785.0,941.9,1213.6,1.9480000000000002,0.9307273591632993,5000.0,10517500000.0,0.0
Bihar,2011,rice,3323940.0,7162598.999999999,2048197.0,1217.3,1205.6,2.154852073142114,0.6161955390289837,12000.0,39887280000.0,0.0
Bihar,2011,sugarcane,218290.0,1128858.0,147919.0,1217.3,1205.6,5.171368363186587,0.6776260937285262,18000.0,3929220000.0,0.0
Bihar,2011,wheat,2141890.0,4725031.4,2018691.0,1217.3,1205.6,2.206010299315091,0.9424811731694905,5000.0,10709450000.0,0.0
Bihar,2012,rice,3298900.0,7529300.0,2060134.0,924.1,1205.6,2.2823668495559124,0.6244911940343751,12000.0,39586800000.0,0.0
Bihar,2012,sugarcane,250300.0,1274139.9999999998,191672.0,924.1,1205.6,5.090451458250099,0.765769077107471,18000.0,4505400000.0,0.0
Bihar,2012,wheat,2207700.0,5357200.0,2088139.0000000002,924.1,1205.6,2.426597816732346,0.9458436381754769,5000.0,11038500000.0,0.0
Bihar,2013,rice,3130800.0,5505800.0,1984445.0,1069.8,1205.6,1.7585920531493549,0.6338459818576722,12000.0,37569600000.0,0.0
Bihar,2013,sugarcane,258100.00000000003,1288179.9999999998,204280.0,1069.8,1205.6,4.991011235955055,0.7914761720263462,18000.0,4645800000.000001,0.0
Bihar,2013,wheat,2009000.0,4738000.0,2034136.0,1069.8,1205.6,2.358387257341961,1.0125116973618715,5000.0,10045000000.0,0.0
Bihar,2014,rice,3263400.0,6356700.0,2119647.0,1061.0,1205.6,1.9478764478764479,0.6495210516639088,12000.0,39160800000.0,0.0
Bihar,2014,sugarcane,254300.0,1403410.0,201781.0,1061.0,1205.6,5.518718049547778,0.7934762092017302,18000.0,4577400000.0,0.0
Bihar,2014,wheat,2154400.0,3987000.0,2044894.0,1061.0,1205.6,1.8506312662458224,0.9491709988860008,5000.0,10772000000.0,0.0
Bihar,2015,rice,3232300.0,6802200.0,2113316.0,875.5000000000001,1205.6,2.104445750703833,0.6538118367725768,12000.0,38787600000.0,1.0
Bihar,2015,sugarcane,244000.0,1264929.9999999998,194500.0,875.5000000000001,1205.6,5.184139344262294,0.7971311475409836,18000.0,4392000000.0,1.0
Bihar,2015,wheat,2110800.0,4736400.0,2020576.0,875.5000000000001,1205.6,2.243888573052871,0.9572560166761418,5000.0,10554000000.0,1.0
Bihar,2016,rice,3339800.0,8239299.999999999,2156810.0,1211.0499999999997,1250.95,2.4670040122163,0.6457901670758728,12000.0,40077600000.0,0.0
Bihar,2016,sugarcane,239600.0,1303600.0,193885.0,1211.0499999999997,1250.95,5.440734557595993,0.8092028380634391,18000.0,4312800000.0,0.0
Bihar,2016,wheat,2105800.0,5110800.0,2027077.0,1211.0499999999997,1250.95,2.4270111121663978,0.9626161078924874,5000.0,10529000000.0,0.0
Bihar,2017,rice,3306980.0,8093100.0,2201598.0,1111.9999999999998,1111.9999999999998,2.4472781813013684,0.6657427622785744,12000.0,39683760000.0,0.0
Bihar,2017,sugarcane,233800.0,1382460.0,208212.0,1111.9999999999998,1111.9999999999998,5.9130025662959795,0.8905560307955518,18000.0,4208400000.0,0.0
Bihar,2017,wheat,2101300.0,6104300.0,2030456.0,1111.9999999999998,1111.9999999999998,2.9050111835530386,0.9662856327035645,5000.0,10506500000.0,0.0
Bihar,2018,rice,3159720.0,6155510.0,2277104.0,860.7,860.7,1.9481188206549946,0.7206663881609763,12000.0,37916640000.0,0.0
Bihar,2018,sugarcane,225570.0,20116290.0,193846.0,860.7,860.7,89.17981114509908,0.8593607305936073,18000.0,4060260000.0,0.0
Bihar,2018,wheat,2156650.0,6465640.0,2048327.0000000002,860.7,860.7,2.9980015301509284,0.9497725639301696,5000.0,10783250000.0,0.0
Bihar,2019,rice,2886400.0,6297990.0,2203141.0,1191.1999999999998,1191.1999999999998,2.1819532982261642,0.763283328713969,12000.0,34636800000.0,0.0
Bihar,2019,sugarcane,223890.0,13578830.0,197323.0,1191.1999999999998,1191.1999999999998,60.64956005181116,0.8813390504265487,18000.0,4030020000.0,0.0
Bihar,2019,wheat,2150180.0,5579720.0,2055541.0000000002,1191.1999999999998,1191.1999999999998,2.595001348724293,0.9559855453961995,5000.0,10750900000.0,0.0
Bihar,2020,rice,3020860.0,6746990.0,2171791.0,1521.3999999999996,1521.3999999999996,2.233466628708381,0.7189313639162358,12000.0,36250320000.0,0.0
Bihar,2020,sugarcane,221120.0,12109800.0,197352.0,1521.3999999999996,1521.3999999999996,54.76573806078147,0.8925108538350217,18000.0,3980160000.0,0.0
Bihar,2020,wheat,2222500.0,6149670.0,2135323.0,1521.3999999999996,1521.3999999999996,2.7670056242969627,0.9607752530933633,5000.0,11112500000.0,0.0
Bihar,2021,rice,3091360.0,7716950.0,2249146.0,1137.2875,1137.2875,2.496296128564774,0.7275587443714093,12000.0,37096320000.0,0.0
Bihar,2021,sugarcane,211160.0,12025580.0,188497.0,1137.2875,1137.2875,56.95008524341731,0.8926738018564122,18000.0,3800880000.0,0.0
Bihar,2021,wheat,2238770.0,6223770.0,2149825.0,1137.2875,1137.2875,2.779995265257262,0.9602705950142265,5000.0,11193850000.0,0.0
Chhattisgarh,2000,rice,3769700.0,2369300.0,925000.0,1230.411293859649,1230.411293859649,0.6285115526434464,0.2453776162559355,12000.0,45236400000.0,0.0
Chhattisgarh,2000,sugarcane,3300.0,860.0,6000.0,1230.411293859649,1230.411293859649,0.2606060606060606,1.8181818181818181,18000.0,59400000.0,0.0
Chhattisgarh,2000,wheat,77800.0,79500.0,46000.0,1230.411293859649,1230.411293859649,1.0218508997429305,0.5912596401028277,5000.0,389000000.0,0.0
Chhattisgarh,2001,rice,3810100.0,5073700.0,1079000.0,1282.7047619047619,1282.7047619047619,1.3316448387181439,0.2831946668066455,12000.0,45721200000.0,0.0
Chhattisgarh,2001,sugarcane,3500.0,900.0,6000.0,1282.7047619047619,1282.7047619047619,0.2571428571428571,1.7142857142857142,18000.0,63000000.0,0.0
Chhattisgarh,2001,wheat,97900.0,103500.0,61000.0,1282.7047619047619,1282.7047619047619,1.0572012257405516,0.6230847803881512,5000.0,489500000.0,0.0
Chhattisgarh,2002,rice,3777700.0,2634900.0,987000.0,1102.867857142857,1102.867857142857,0.6974878894565476,0.26127008497233767,12000.0,45332400000.0,0.0
Chhattisgarh,2002,sugarcane,4000.0,1000.0,8000.0,1102.867857142857,1102.867857142857,0.25,2.0,18000.0,72000000.0,0.0
Chhattisgarh,2002,wheat,92800.0,98600.0,60000.0,1102.867857142857,1102.867857142857,1.0625,0.646551724137931,5000.0,464000000.0,0.0
Chhattisgarh,2003,rice,3829000.0,5567600.0,990000.0,1284.3309523809523,1284.3309523809523,1.4540611125620266,0.2585531470357796,12000.0,45948000000.0,0.0
Chhattisgarh,2003,sugarcane,5100.0,1330.0,10000.0,1284.3309523809523,1284.3309523809523,0.2607843137254902,1.9607843137254901,18000.0,91800000.0,0.0
Chhattisgarh,2003,wheat,106100.0,108600.0,68000.0,1284.3309523809523,1284.3309523809523,1.0235626767200754,0.6409048067860509,5000.0,530500000.0,0.0
Chhattisgarh,2004,rice,3746700.0,4383300.0,1120000.0,1178.134523809524,1178.134523809524,1.1699095203779326,0.29892972482451224,12000.0,44960400000.0,0.0
Chhattisgarh,2004,sugarcane,6300.0,1560.0,11000.0,1178.134523809524,1178.134523809524,0.24761904761904763,1.746031746031746,18000.0,113400000.0,0.0
Chhattisgarh,2004,wheat,96600.0,82400.0,63000.0,1178.134523809524,1178.134523809524,0.8530020703933747,0.6521739130434783,5000.0,483000000.0,0.0
Chhattisgarh,2005,rice,3747200.0,5011600.0,1169000.0,1313.9035714285715,1313.9035714285715,1.3374252775405637,0.311966268146883,12000.0,44966400000.0,0.0
Chhattisgarh,2005,sugarcane,6400.0,1640.0,13000.0,1313.9035714285715,1313.9035714285715,0.25625,2.03125,18000.0,115200000.0,0.0
Chhattisgarh,2005,wheat,102400.0,90700.0,61000.0,1313.9035714285715,1313.9035714285715,0.8857421875,0.595703125,5000.0,512000000.0,0.0
Chhattisgarh,2006,rice,3723600.0,5041400.0,1262997.0,1324.6583333333333,1324.6583333333333,1.3539048232892898,0.33918707702223655,12000.0,44683200000.0,0.0
Chhattisgarh,2006,sugarcane,7200.0,1869.9999999999998,18095.0,1324.6583333333333,1324.6583333333333,0.2597222222222222,2.5131944444444443,18000.0,129600000.0,0.0
Chhattisgarh,2006,wheat,91500.0,91700.0,60829.0,1324.6583333333333,1324.6583333333333,1.0021857923497268,0.6647978142076503,5000.0,457500000.0,0.0
Chhattisgarh,2007,rice,3752400.0,5426600.0,1283541.0,1447.0595238095236,1447.0595238095236,1.446167785950325,0.34205868244323634,12000.0,45028800000.0,0.0
Chhattisgarh,2007,sugarcane,11100.0,2750.0,18317.0,1447.0595238095236,1447.0595238095236,0.24774774774774774,1.65018018018018,18000.0,199800000.0,0.0
Chhattisgarh,2007,wheat,93300.0,98800.0,64385.99999999999,1447.0595238095236,1447.0595238095236,1.0589496248660235,0.6900964630225079,5000.0,466500000.0,0.0
Chhattisgarh,2008,rice,3734000.0,4391800.0,1284031.0,1234.1107142857143,1234.1107142857143,1.176164970540975,0.3438754686663096,12000.0,44808000000.0,0.0
Chhattisgarh,2008,sugarcane,10600.0,2540.0,15249.0,1234.1107142857143,1234.1107142857143,0.23962264150943396,1.4385849056603774,18000.0,190800000.0,0.0
Chhattisgarh,2008,wheat,88900.0,92500.0,67458.0,1234.1107142857143,1234.1107142857143,1.0404949381327333,0.7588076490438695,5000.0,444500000.0,0.0
Chhattisgarh,2009,rice,3670700.0,4110399.9999999995,1217958.0,1094.865476190476,1094.865476190476,1.119786416759746,0.33180537772087065,12000.0,44048400000.0,0.0
Chhattisgarh,2009,sugarcane,12400.0,2920.0,14015.0,1094.865476190476,1094.865476190476,0.23548387096774193,1.1302419354838709,18000.0,223200000.0,0.0
Chhattisgarh,2009,wheat,112200.0,121900.0,74289.0,1094.865476190476,1094.865476190476,1.0864527629233511,0.6621122994652406,5000.0,561000000.0,0.0
Chhattisgarh,2010,rice,3702500.0,6159000.0,1322426.0,1299.3880952380953,1299.3880952380953,1.6634706279540852,0.3571711006076975,12000.0,44430000000.0,0.0
Chhattisgarh,2010,sugarcane,8300.0,2180.0,14715.0,1299.3880952380953,1299.3880952380953,0.26265060240963856,1.7728915662650602,18000.0,149400000.0,0.0
Chhattisgarh,2010,wheat,110800.0,126800.0,76324.0,1299.3880952380953,1299.3880952380953,1.144404332129964,0.6888447653429602,5000.0,554000000.0,0.0
Chhattisgarh,2011,rice,3773800.0,6028400.0,1347603.0,1280.7392857142856,1280.7392857142856,1.5974349462080661,0.35709444061688483,12000.0,45285600000.0,0.0
Chhattisgarh,2011,sugarcane,9100.0,2440.0,16933.0,1280.7392857142856,1280.7392857142856,0.2681318681318681,1.8607692307692307,18000.0,163800000.0,0.0
Chhattisgarh,2011,wheat,108500.0,133100.0,78102.0,1280.7392857142856,1280.7392857142856,1.2267281105990784,0.7198341013824885,5000.0,542500000.0,0.0
Chhattisgarh,2012,rice,3784800.0,6608800.0,1404817.0,1054.1644444444444,1054.1644444444444,1.746142464595223,0.37117337772141196,12000.0,45417600000.0,0.0
Chhattisgarh,2012,sugarcane,13500.0,3729.9999999999995,22386.0,1054.1644444444444,1054.1644444444444,0.27629629629629626,1.6582222222222223,18000.0,243000000.0,0.0
Chhattisgarh,2012,wheat,101200.0,141300.0,76670.0,1054.1644444444444,1054.1644444444444,1.3962450592885376,0.7576086956521739,5000.0,506000000.0,0.0
Chhattisgarh,2013,rice,3802100.0,6716400.0,1406783.0,1367.457777777778,1367.457777777778,1.766497461928934,0.3700015780752742,12000.0,45625200000.0,0.0
Chhattisgarh,2013,sugarcane,8500.0,2210.0,23304.0,1367.457777777778,1367.457777777778,0.26,2.7416470588235295,18000.0,153000000.0,0.0
Chhattisgarh,2013,wheat,102800.0,134000.0,79453.0,1367.457777777778,1367.457777777778,1.3035019455252919,0.7728891050583657,5000.0,514000000.0,0.0
Chhattisgarh,2014,rice,3808500.0,6322100.0,1442017.0,1173.0142857142857,1173.0142857142857,1.6599973742943417,0.37863121964027835,12000.0,45702000000.0,0.0
Chhattisgarh,2014,sugarcane,18500.0,4930.0,28720.0,1173.0142857142857,1173.0142857142857,0.2664864864864865,1.5524324324324323,18000.0,333000000.0,0.0
Chhattisgarh,2014,wheat,97500.0,135300.0,78272.0,1173.0142857142857,1173.0142857142857,1.3876923076923078,0.8027897435897436,5000.0,487500000.0,0.0
Chhattisgarh,2015,rice,3816000.0,5789400.0,1392279.0,1110.2844444444445,1110.2844444444445,1.5171383647798742,0.36485298742138367,12000.0,45792000000.0,0.0
Chhattisgarh,2015,sugarcane,35500.0,6779.999999999999,29774.0,1110.2844444444445,1110.2844444444445,0.1909859154929577,0.8387042253521126,18000.0,639000000.0,0.0
Chhattisgarh,2015,wheat,108200.0,137400.0,81375.0,1110.2844444444445,1110.2844444444445,1.2698706099815158,0.7520794824399261,5000.0,541000000.0,0.0
Chhattisgarh,2016,rice,3830000.0,8048400.0,1471951.0,1032.9678571428572,1032.9678571428572,2.1014099216710185,0.384321409921671,12000.0,45960000000.0,0.0
Chhattisgarh,2016,sugarcane,20800.0,84800.0,31159.0,1032.9678571428572,1032.9678571428572,4.076923076923077,1.4980288461538462,18000.0,374400000.0,0.0
Chhattisgarh,2016,wheat,114700.0,159500.0,81920.0,1032.9678571428572,1032.9678571428572,1.3905841325196164,0.7142109851787272,5000.0,573500000.0,0.0
Chhattisgarh,2017,rice,3761100.0,4930800.0,1372365.0,1253.578947368421,1253.578947368421,1.310999441652708,0.3648839435271596,12000.0,45133200000.0,0.0
Chhattisgarh,2017,sugarcane,24100.0,115850.0,34614.0,1253.578947368421,1253.578947368421,4.8070539419087135,1.436265560165975,18000.0,433800000.0,0.0
Chhattisgarh,2017,wheat,101360.0,130650.0,91684.0,1253.578947368421,1253.578947368421,1.2889700078926598,0.9045382794001579,5000.0,506800000.0,0.0
Chhattisgarh,2018,rice,3606000.0,6526860.0,1532425.0,1157.2949999999998,1157.2949999999998,1.81,0.424965335551858,12000.0,43272000000.0,0.0
Chhattisgarh,2018,sugarcane,32750.0,1452140.0,43076.0,1157.2949999999998,1157.2949999999998,44.340152671755725,1.315297709923664,18000.0,589500000.0,0.0
Chhattisgarh,2018,wheat,105120.0,162730.0,91793.0,1157.2949999999998,1157.2949999999998,1.5480403348554033,0.8732210806697108,5000.0,525600000.0,0.0
Chhattisgarh,2019,rice,3666000.0,6774770.0,1563045.0,1278.6368421052632,1278.6368421052632,1.848000545553737,0.4263625204582651,12000.0,43992000000.0,0.0
Chhattisgarh,2019,sugarcane,35180.0,1759000.0,31019.0,1278.6368421052632,1278.6368421052632,50.0,0.8817225696418419,18000.0,633240000.0,0.0
Chhattisgarh,2019,wheat,109800.0,115290.0,106448.0,1278.6368421052632,1278.6368421052632,1.05,0.969471766848816,5000.0,549000000.0,0.0
Chhattisgarh,2020,rice,3791000.0,7161200.0,1681310.0,1322.421052631579,1322.421052631579,1.889000263782643,0.44350039567396465,12000.0,45492000000.0,0.0
Chhattisgarh,2020,sugarcane,31550.0,1756390.0,32020.000000000004,1322.421052631579,1322.421052631579,55.67004754358162,1.0148969889064978,18000.0,567900000.0,0.0
Chhattisgarh,2020,wheat,160130.0,248360.0,148803.0,1322.421052631579,1322.421052631579,1.5509898207706239,0.9292637232248798,5000.0,800650000.0,0.0
Chhattisgarh,2021,rice,3759000.0,8021710.0,1677720.0,1230.411293859649,1230.411293859649,2.134001064112796,0.44632083000798084,12000.0,45108000000.0,0.0
Chhattisgarh,2021,sugarcane,34940.0,1958040.0,36498.0,1230.411293859649,1230.411293859649,56.04006868918145,1.0445907269605037,18000.0,628920000.0,0.0
Chhattisgarh,2021,wheat,156120.0,191870.0,141902.0,1230.411293859649,1230.411293859649,1.2289905201127338,0.9089290289520882,5000.0,780600000.0,0.0
Gujarat,1966,rice,497300.0,294300.0,364223.8550298619,957.74,957.74,0.5917956967625176,0.732402684556328,12000.0,5967600000.0,0.0
Gujarat,1966,sugarcane,26900.0,1332850.0,164754.29478600982,957.74,957.74,49.548327137546465,6.124694973457614,18000.0,484200000.0,0.0
Gujarat,1966,wheat,427000.0,458000.0,666591.9754256451,957.74,957.74,1.0725995316159251,1.5611053288656795,5000.0,2135000000.0,0.0
Gujarat,1967,rice,513799.99999999994,463500.0,364223.8550298619,957.74,957.74,0.9021019852082524,0.7088825516346087,12000.0,6165599999.999999,0.0
Gujarat,1967,sugarcane,29500.0,1415500.0,164754.29478600982,957.74,957.74,47.983050847457626,5.584891348678299,18000.0,531000000.0,0.0
Gujarat,1967,wheat,554000.0,687000.0,666591.9754256451,957.74,957.74,1.240072202166065,1.20323461268167,5000.0,2770000000.0,0.0
Gujarat,1968,rice,489400.0,230000.0,364223.8550298619,957.74,957.74,0.46996322026971804,0.7442252861255862,12000.0,5872800000.0,0.0
Gujarat,1968,sugarcane,34800.0,1577950.0,164754.29478600982,957.74,957.74,45.3433908045977,4.734318815689937,18000.0,626400000.0,0.0
Gujarat,1968,wheat,503000.0,621000.0,666591.9754256451,957.74,957.74,1.234592445328032,1.3252325555181812,5000.0,2515000000.0,0.0
Gujarat,1969,rice,499100.0,447400.0,364223.8550298619,957.74,957.74,0.8964135443798837,0.7297612803643797,12000.0,5989200000.0,0.0
Gujarat,1969,sugarcane,36700.0,1772700.0,164754.29478600982,957.74,957.74,48.30245231607629,4.489217841580649,18000.0,660600000.0,0.0
Gujarat,1969,wheat,433000.0,592000.0,666591.9754256451,957.74,957.74,1.3672055427251733,1.5394733843548387,5000.0,2165000000.0,0.0
Gujarat,1970,rice,486600.0,597500.0,165000.0,957.74,957.74,1.227907932593506,0.33908754623921084,12000.0,5839200000.0,0.0
